

*******************************************************************************
Ephemeris / WWW_USER Tue Apr 28 15:02:35 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2021-Dec-25 13:01:09.1840 TDB
Stop  time      : A.D. 2022-May-21 00:00:00.0000 TDB
Step-size       : 15 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459574.990384074, A.D. 2021-Dec-26 11:46:09.1840, -1.311877014794847E+07,  1.471574696767781E+08,  1.833530999951065E+04, -3.018234051574096E+01, -2.512735393888275E+00,  1.035531932358058E-03,
2459575.000800741, A.D. 2021-Dec-26 12:01:09.1840, -1.314593406777523E+07,  1.471552057405010E+08,  1.833624320065230E+04, -3.018192559812703E+01, -2.518234109580906E+00,  1.038248013934262E-03,
2459575.011217407, A.D. 2021-Dec-26 12:16:09.1840, -1.317309761372300E+07,  1.471529368553830E+08,  1.833717884527147E+04, -3.018150967352960E+01, -2.523732817860461E+00,  1.040961898933657E-03,
2459575.021634074, A.D. 2021-Dec-26 12:31:09.1840, -1.320026078488544E+07,  1.471506630214311E+08,  1.833811693139374E+04, -3.018109274180502E+01, -2.529231518599369E+00,  1.043673571808790E-03,
2459575.032050741, A.D. 2021-Dec-26 12:46:09.1840, -1.322742358035607E+07,  1.471483842386519E+08,  1.833905745702237E+04, -3.018067480280938E+01, -2.534730211669791E+00,  1.046383016998331E-03,
2459575.042467407, A.D. 2021-Dec-26 13:01:09.1840, -1.325458599922828E+07,  1.471461005070525E+08,  1.834000042015314E+04, -3.018025585639845E+01, -2.540228896943624E+00,  1.049090218925963E-03,
2459575.052884074, A.D. 2021-Dec-26 13:16:09.1840, -1.328174804059532E+07,  1.471438118266398E+08,  1.834094581874460E+04, -3.017983590242775E+01, -2.545727574292501E+00,  1.051795162002933E-03,
2459575.063300741, A.D. 2021-Dec-26 13:31:09.1840, -1.330890970355034E+07,  1.471415181974211E+08,  1.834189365076274E+04, -3.017941494075245E+01, -2.551226243587785E+00,  1.054497830625500E-03,
2459575.073717407, A.D. 2021-Dec-26 13:46:09.1840, -1.333607098718632E+07,  1.471392196194037E+08,  1.834284391416609E+04, -3.017899297122748E+01, -2.556724904700571E+00,  1.057198209177268E-03,
2459575.084134074, A.D. 2021-Dec-26 14:01:09.1840, -1.336323189059615E+07,  1.471369160925952E+08,  1.834379660683870E+04, -3.017856999370746E+01, -2.562223557501683E+00,  1.059896282026851E-03,
2459575.094550741, A.D. 2021-Dec-26 14:16:09.1840, -1.339039241287255E+07,  1.471346076170028E+08,  1.834475172677636E+04, -3.017814600804670E+01, -2.567722201861672E+00,  1.062592033529763E-03,
2459575.104967407, A.D. 2021-Dec-26 14:31:09.1840, -1.341755255310814E+07,  1.471322941926344E+08,  1.834570927181095E+04, -3.017772101409925E+01, -2.573220837650818E+00,  1.065285448027864E-03,
2459575.115384074, A.D. 2021-Dec-26 14:46:09.1840, -1.344471231039540E+07,  1.471299758194976E+08,  1.834666923987120E+04, -3.017729501171884E+01, -2.578719464739124E+00,  1.067976509849577E-03,
2459575.125800741, A.D. 2021-Dec-26 15:01:09.1840, -1.347187168382666E+07,  1.471276524976005E+08,  1.834763162881881E+04, -3.017686800075892E+01, -2.584218082996318E+00,  1.070665203310894E-03,
